Type_x,ID,SedRed,Cost,Duck,Join_Count,TARGET_FID,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,DITCHALL_,DITCHALL_I,UNIQUE_ID,MAJOR,MAJOR_NAME,MINOR5,DITCH_NAME,DITCH_TYPE,COUNTY,TWP,RNG,SEC,PEDIGREE,PEDYEAR,max_flowac,mean_flowl,Join_Cou_1,TARGET_F_1,Subbasin,Area,Elev,ElevMin,ElevMax,SubbasinR,subwatersh,Watershed,budget_rat,Bluff_avgE,River,Subbasin_1,Zone,Subbasin_2,watershed_,Zone_1,gag_loc,Shape_Leng,Shape_Le_1,Le2,X10_,X20_,X30_,X40_,X50_,X60_,X70_,X80_,X90_,Type_y
ICMO,1329,66.42699999999999,651833.6089999999,0,1,969,24950,24955,0,0,6163.56248013,18188,1397,32040CD77,32,LeSueur River,32040,CD77,PUBLIC DITCH OPEN,FARIBAULT,104,25,22,MSUWRC,1993,12360.0,115565.0,2,1329,919,590600.049104,320.929563156,318.0,324.0,907,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,69,1,28,UM,1,AB,5120.00004319,6156.04924309,6156.04924309,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1330,8.301,76907.864,0,2,1007,24956,24957,0,0,727.219985547,18189,1194,32050CD3,32,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,104,26,4,MSUWRC,1993,97453.0,103833.0,2,1330,957,4588900.00492,319.905598292,313.0,326.0,956,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,12619.9997994,725.143816245,725.143816245,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1331,42.986000000000004,451851.30100000004,0,1,1092,24750,24957,0,0,4272.58380483,18190,1483,32050CD3,32,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,104,26,4,MSUWRC,1993,90685.0,106872.0,1,1331,1042,8783500.05238,323.651004725,313.0,340.0,956,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,23859.9997333,4283.0325329,4283.0325329,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1332,31.678,329604.245,0,2,959,24957,24962,0,0,3116.64868172,18191,1483,32050CD3,32,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,104,26,4,MSUWRC,1993,100289.0,101815.0,3,1332,909,4971899.97231,316.898368833,310.0,323.0,874,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,17040.0004094,3119.05363837,3119.05363837,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1333,3.287,21390.164,0,2,892,24970,24973,0,0,202.2596087,18193,1191,32048CD73,32,LeSueur River,32048,CD73,PUBLIC DITCH OPEN,FARIBAULT,104,26,10,MSUWRC,1993,850.0,97323.2,1,1333,842,5843999.993150001,314.742932923,308.0,320.0,836,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,62,2,28,UM,1,AB,17120.0000132,202.64955940599998,202.64955940599998,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1334,38.772,370363.776,0,3,886,24973,24971,0,0,3502.05979031,18194,1191,32048CD73,32,LeSueur River,32048,CD73,PUBLIC DITCH OPEN,FARIBAULT,104,26,10,MSUWRC,1993,3530.0,95518.0,3,1334,836,4377999.98189,311.465349475,305.0,316.0,767,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,62,2,28,UM,1,AB,14380.000283,3502.98529817,3502.98529817,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1335,5.893,50881.295999999995,0,2,964,24986,24992,0,0,481.119786885,18206,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,880.0,101717.0,1,1335,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,479.323457194,479.323457194,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1336,0.44299999999999995,4797.2570000000005,0,2,964,24992,24997,0,0,45.3615635064,18210,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,881.0,101433.0,1,1336,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,45.197452876099995,45.197452876099995,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1337,14.392999999999999,142759.256,0,2,964,24997,25002,0,0,1349.89295216,18217,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,3340.0,100704.0,1,1337,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,1349.73790654,1349.73790654,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1338,2.426,26215.978,0,2,964,25002,25004,0,0,247.89120396599998,18219,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,3487.0,99905.5,1,1338,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,248.955228758,248.955228758,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1339,5.394,45489.170999999995,0,2,964,25004,25005,0,0,430.133305051,18220,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,12.0,99520.7,1,1339,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,431.146766917,431.146766917,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1340,1.91,20633.613999999998,0,2,964,25006,24987,0,0,195.105876942,18221,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,4992.0,98842.7,1,1340,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,195.772906417,195.772906417,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1341,2.293,24802.553,0,2,964,25005,25008,0,0,234.526238913,18224,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,4134.0,99165.9,1,1341,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,234.33186255400003,234.33186255400003,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1342,1.0959999999999999,11844.233999999999,0,2,964,25008,25006,0,0,111.995874011,18225,1201,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,4145.0,98984.2,1,1342,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,112.06418247299999,112.06418247299999,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1343,0.8140000000000001,8798.009,0,2,964,24988,25011,0,0,83.1915963733,18230,1202,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,824.0,98013.6,1,1343,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,82.92335603800001,82.92335603800001,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1344,1.2109999999999999,13118.353000000001,0,2,964,25011,25012,0,0,124.043600085,18231,1202,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,32.0,97920.8,1,1344,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,124.03768424100001,124.03768424100001,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1345,5.381,45340.630999999994,0,2,964,25012,24989,0,0,428.72875541400003,18232,1202,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,125.0,97641.0,1,1345,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,428.801299113,428.801299113,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1346,2.455,26531.551,0,2,964,24990,25019,0,0,250.875178927,18239,1203,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1710.0,95199.9,1,1346,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,250.2274557,250.2274557,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1347,2.8480000000000003,30787.6,0,2,964,25019,24991,0,0,291.119225188,18240,1203,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,13132.0,94910.0,1,1347,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,290.390854023,290.390854023,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1348,1.0090000000000001,10913.6,0,2,924,25041,24966,0,0,103.19605290700001,18254,1227,32050CD43,32,LeSueur River,32050,CD43,PUBLIC DITCH OPEN,FARIBAULT,104,26,16,MSUWRC,1993,15322.0,96119.8,2,1348,874,5120699.97144,312.694319136,310.0,320.0,815,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,12960.0000156,103.39715462,103.39715462,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1349,0.423,4574.83,0,2,868,25095,25098,0,0,43.258358143100004,18301,1289,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,287.0,96409.4,1,1349,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,43.1294005346,43.1294005346,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1350,0.8420000000000001,9115.913,0,2,964,24987,25007,0,0,86.1976064533,18306,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,3250.0,98722.9,1,1350,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,85.8882847854,85.8882847854,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1351,7.082000000000001,63724.933,0,2,964,25007,24994,0,0,602.56575077,18307,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,8576.0,98354.0,1,1351,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,601.768768892,601.768768892,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1352,5.118,42501.026,0,2,964,24994,25015,0,0,401.87822179,18308,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,9859.0,97838.7,1,1352,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,401.90405398,401.90405398,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1353,2.001,21643.962000000003,0,2,964,25015,24989,0,0,204.659454738,18309,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,10867.0,97552.9,1,1353,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,204.215077886,204.215077886,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1354,26.566,274340.24,0,2,964,24989,24991,0,0,2594.08718329,18310,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,13120.0,96115.0,1,1354,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,2599.15919981,2599.15919981,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1355,1.729,18686.702,0,2,964,24991,25023,0,0,176.696402813,18311,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,15790.0,94707.4,1,1355,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,177.28471247,177.28471247,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1356,1.4240000000000002,15471.872,0,2,964,25023,25100,0,0,146.29784568,18312,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,15794.0,94537.8,1,1356,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,146.77635965,146.77635965,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1357,5.275,44190.199,0,2,964,25100,25101,0,0,417.850582376,18313,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,16191.0,94272.5,1,1357,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,419.57479093,419.57479093,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1358,1.655,17888.54,0,2,964,25101,25024,0,0,169.149198535,18314,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,16333.0,93996.2,1,1358,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,168.871386695,168.871386695,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1359,5.125,42569.595,0,2,869,25024,25096,0,0,402.52658704199996,18315,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,16931.0,93719.6,2,1359,819,2303099.99778,314.14684555599996,310.0,320.0,815,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,9619.99985693,403.85737875,403.85737875,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1360,0.275,2962.69,0,2,869,25096,25033,0,0,28.0143940318,18316,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,0.0,0.0,1,1360,819,2303099.99778,314.14684555599996,310.0,320.0,815,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,9619.99985693,28.1256284212,28.1256284212,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1361,5.515,46793.487,0,2,869,25033,25039,0,0,442.466567572,18317,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,26905.0,93280.8,1,1361,819,2303099.99778,314.14684555599996,310.0,320.0,815,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,9619.99985693,442.926854095,442.926854095,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1362,17.629,177736.35100000002,0,4,865,25039,24968,0,0,1680.62690801,18318,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,158980.0,92176.2,3,1362,815,3178000.12289,312.595437382,306.0,320.0,767,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,14520.0002897,1679.76434259,1679.76434259,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1363,4.42,34946.497,0,2,964,25102,25105,0,0,330.444630615,18321,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,3178.0,99246.7,1,1363,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,331.512522565,331.512522565,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1364,4.316,33835.617,0,2,964,25105,24987,0,0,319.940455637,18322,1292,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,3224.0,98962.2,1,1364,914,14188600.0158,317.83622767599996,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,26820.0004738999,318.891568086,318.891568086,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1365,11.449000000000002,110937.44300000001,0,2,868,25112,25032,0,0,1048.99448764,18330,1289,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,8537.0,95049.5,1,1365,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,1046.72608447,1046.72608447,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1366,1.615,17458.035,0,2,868,25099,25113,0,0,165.07846564,18331,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,408.0,99240.6,1,1366,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,165.793452785,165.793452785,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1367,1.474,15932.466999999999,0,2,868,25113,25114,0,0,150.653099508,18332,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,27.0,99075.7,1,1367,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,150.644785331,150.644785331,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1368,5.45,46102.247,0,2,868,25114,25115,0,0,435.930390885,18333,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,102.0,98856.9,1,1368,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,437.03055977199995,437.03055977199995,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1369,1.08,11679.338,0,2,868,25115,25116,0,0,110.436660625,18334,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,146.0,98578.4,1,1369,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,110.79842983200001,110.79842983200001,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1370,6.352,55845.107,0,2,868,25116,25125,0,0,528.05623745,18347,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,148.0,98309.8,1,1370,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,529.687048724,529.687048724,1,1,3,1,1,1,1,1,4,ICMO
ICMO,1371,10.221,97663.617,0,2,868,25125,25117,0,0,923.480772985,18348,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,827.0,97564.6,1,1371,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,926.962668218,926.962668218,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1372,0.8390000000000001,9080.33,0,2,868,25098,25131,0,0,85.86114402310001,18356,1289,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,3833.0,96334.4,1,1372,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,85.5583246955,85.5583246955,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1373,8.416,78155.13799999999,0,2,868,25117,25132,0,0,739.0138697560001,18357,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1589.0,96754.0,1,1373,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,741.3616436110001,741.3616436110001,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1374,0.514,5564.856,0,2,868,25132,25098,0,0,52.619776330600004,18358,1291,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,200.0,96373.2,1,1374,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,52.844693781800004,52.844693781800004,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1375,5.499,46625.032999999996,0,2,868,25097,25134,0,0,440.87371464,18361,1290,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,854.0,97782.8,1,1375,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,441.87095656199995,441.87095656199995,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1376,2.187,23653.372000000003,0,2,868,25131,25135,0,0,223.65989300900003,18362,1289,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,4601.0,96187.8,1,1376,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,222.871270025,222.871270025,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1377,1.494,16233.73,0,2,868,25134,25136,0,0,153.50176432799998,18363,1290,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,1003.0,97423.6,1,1377,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,153.131522809,153.131522809,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1378,2.569,27775.066000000003,0,2,868,25136,25137,0,0,262.63351559299997,18364,1290,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,18.0,97203.4,1,1378,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,263.235937834,263.235937834,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1379,1.01,10930.873,0,2,868,25137,25138,0,0,103.35937983299999,18365,1290,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,5.0,97035.2,1,1379,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,103.45930215,103.45930215,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1380,5.968999999999999,51687.195999999996,0,2,868,25138,25095,0,0,488.74016382800005,18366,1290,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,2264.0,96694.6,1,1380,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,490.826597027,490.826597027,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1381,5.432,45895.887,0,2,868,25135,25144,0,0,433.97910583199996,18376,1289,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,6963.0,95844.2,1,1381,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,434.67113748199995,434.67113748199995,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1382,0.284,3066.5370000000003,0,2,868,25144,25112,0,0,28.9963490729,18377,1289,32052JD9,32,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,104,26,4,MSUWRC,1993,6970.0,95595.1,1,1382,818,9876099.83918,316.643371371,310.0,326.0,819,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,22659.9996763,29.0236888848,29.0236888848,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1383,10.5,91135.89300000001,0,2,968,25146,25155,0,0,861.756375977,18387,1310,32053CD9,32,LeSueur River,32053,CD9,PUBLIC DITCH OPEN,FARIBAULT,104,27,14,MSUWRC,1993,5929.0,89818.1,1,1383,918,10572700.1494,319.546530215,311.0,326.0,890,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,24440.0003608,864.8613684339999,864.8613684339999,1,1,1,1,1,1,1,1,4,ICMO
